Instcode;Unieknr;Geslacht;Gebdat;Nationaliteit;BKO;SKO;Peildat 
DDD;126640445;M;19900101;0001;0;0;20171231
DDD;126636685;V;19890101;0001;0;0;20171231
DDD;126608276;M;19890101;0001;0;0;20171231
DDD;128425891;V;19680101;0001;0;0;20171231
DDD;124941077;V;19580101;0001;0;0;20171231
DDD;125426909;V;19870101;0001;0;0;20171231
DDD;125140849;V;19880101;0001;0;0;20171231
DDD;125135415;V;19880101;0001;0;0;20171231
DDD;125134422;M;19880101;0001;0;0;20171231
DDD;125112415;M;19880101;0001;0;0;20171231
DDD;125058007;V;19870101;0001;0;0;20171231
DDD;125144354;M;19880101;0001;0;0;20171231
DDD;124977654;M;19610101;0001;0;0;20171231
DDD;125170902;M;19880101;0001;0;0;20171231
DDD;124877978;M;19870101;0001;0;0;20171231
DDD;124653314;M;19620101;0001;0;0;20171231
DDD;124561110;V;19610101;0001;0;0;20171231
DDD;124522572;V;19640101;0001;0;0;20171231
DDD;124325013;V;19880101;0001;0;0;20171231
DDD;118374739;V;19610101;0001;0;0;20171231
DDD;125038476;V;19870101;0001;0;0;20171231
DDD;125207620;V;19890101;0001;0;0;20171231
DDD;125359474;M;19650101;0001;0;0;20171231
DDD;125322409;M;19880101;0001;0;0;20171231
DDD;125258269;M;19650101;0001;0;0;20171231
DDD;125254057;V;19590101;0001;0;0;20171231
DDD;125253296;V;19620101;0001;0;0;20171231
DDD;125247034;M;19870101;0001;0;0;20171231
DDD;125144106;M;19880101;0001;0;0;20171231
DDD;125208199;V;19880101;0001;0;0;20171231
DDD;124286525;M;19870101;0001;0;0;20171231
DDD;125204218;V;19890101;0001;0;0;20171231
DDD;125188163;M;19880101;0001;0;0;20171231
DDD;125187390;V;19840101;0001;0;0;20171231
DDD;125184596;V;19890101;0001;0;0;20171231
DDD;125184067;V;19890101;0001;0;0;20171231
DDD;125182611;M;19880101;0001;0;0;20171231
DDD;125246242;V;19870101;0001;0;0;20171231
DDD;112401959;V;19540101;0001;0;0;20171231
DDD;111927085;M;19600101;0001;0;0;20171231
DDD;112419822;V;19590101;0001;0;0;20171231
DDD;112417479;M;19590101;0001;0;0;20171231
DDD;112415829;V;19590101;0001;0;0;20171231
DDD;112411617;M;19580101;0001;0;0;20171231
DDD;112407346;V;19600101;0001;0;0;20171231
DDD;112436254;M;19530101;0001;0;0;20171231
DDD;112403146;M;19580101;0001;0;0;20171231
DDD;112437812;M;19610101;0001;0;0;20171231
DDD;112401095;V;19620101;0001;0;0;20171231
DDD;112401082;M;19570101;0001;0;0;20171231
DDD;112399124;V;19540101;0001;0;0;20171231
DDD;112398612;V;19570101;0001;0;0;20171231
DDD;11235226;M;19880101;0001;0;0;20171231
DDD;113475627;V;19570101;0001;0;0;20171231
DDD;112405142;V;19540101;0001;0;0;20171231
DDD;112666516;M;19540101;0001;0;0;20171231
DDD;118376177;M;19600101;0001;0;0;20171231
DDD;113469985;M;19570101;0001;0;0;20171231
DDD;113189872;V;19580101;0001;0;0;20171231
DDD;112922380;V;19600101;0001;0;0;20171231
DDD;112769396;V;19570101;0001;0;0;20171231
DDD;112756298;V;19520101;0001;0;0;20171231
DDD;112431202;M;19540101;0001;0;0;20171231
DDD;112679564;V;19600101;0001;0;0;20171231
DDD;111724483;V;19580101;0001;0;0;20171231
DDD;112662394;V;19590101;0001;0;0;20171231
DDD;112464013;V;19570101;0001;0;0;20171231
DDD;112451932;V;19590101;0001;0;0;20171231
DDD;112446888;M;19560101;0001;0;0;20171231
DDD;112444664;M;19560101;0001;0;0;20171231
DDD;112439031;M;19540101;0001;0;0;20171231
DDD;112680050;V;19550101;0001;0;0;20171231
DDD;107564080;V;19670101;0001;0;0;20171231
DDD;11228403;V;19880101;0001;0;0;20171231
DDD;108763729;V;19850101;0001;0;0;20171231
DDD;108698927;V;19870101;0001;0;0;20171231
DDD;108424175;V;19840101;0001;0;0;20171231
DDD;107952493;V;19640101;0001;0;0;20171231
DDD;107751439;V;19780101;0001;0;0;20171231
DDD;108814651;M;19780101;0001;0;0;20171231
DDD;107606707;M;19840101;0001;0;0;20171231
DDD;109751925;V;19880101;0001;0;0;20171231
DDD;107362653;M;19620101;0001;0;0;20171231
DDD;107346126;V;19650101;0001;0;0;20171231
DDD;107192304;M;19860101;0001;0;0;20171231
DDD;107081027;V;19720101;0001;0;0;20171231
DDD;107040158;V;19850101;0001;0;0;20171231
DDD;128706666;V;19850101;0001;0;0;20171231
DDD;107668402;M;19680101;0001;0;0;20171231
DDD;110572828;V;19820101;0001;0;0;20171231
DDD;111647732;M;19580101;0001;0;0;20171231
DDD;111644111;M;19570101;0001;0;0;20171231
DDD;111319843;V;19620101;0001;0;0;20171231
DDD;111317258;V;19560101;0001;0;0;20171231
DDD;111120226;M;19560101;0001;0;0;20171231
DDD;11088399;V;19870101;0001;0;0;20171231
DDD;10879316;V;19730101;0001;0;0;20171231
DDD;110714946;M;19820101;0001;0;0;20171231
DDD;113608821;M;19620101;0001;0;0;20171231
DDD;110541150;V;19670101;0001;0;0;20171231
DDD;110166169;V;19690101;0001;0;0;20171231
DDD;110062789;V;19780101;0001;0;0;20171231
DDD;110006433;V;19810101;0001;0;0;20171231
DDD;10984245;V;19870101;0001;0;0;20171231
DDD;109798892;M;19790101;0001;0;0;20171231
DDD;110802821;V;19740101;0001;0;0;20171231
DDD;117899658;V;19600101;0001;0;0;20171231
DDD;117451464;M;19600101;0001;0;0;20171231
DDD;118335175;M;19630101;0001;0;0;20171231
DDD;118333707;V;19600101;0001;0;0;20171231
DDD;118330462;V;19550101;0001;0;0;20171231
DDD;118328865;M;19560101;0001;0;0;20171231
DDD;118313398;V;19580101;0001;0;0;20171231
DDD;118341059;M;19580101;0001;0;0;20171231
DDD;118102113;V;19610101;0001;0;0;20171231
DDD;118351034;M;19630101;0001;0;0;20171231
DDD;117850292;V;19630101;0001;0;0;20171231
DDD;117838657;V;19610101;0001;0;0;20171231
DDD;117835279;M;19540101;0001;0;0;20171231
DDD;117678252;M;19560101;0001;0;0;20171231
DDD;117488500;M;19620101;0001;0;0;20171231
DDD;113474713;V;19600101;0001;0;0;20171231
DDD;118298694;M;19630101;0001;0;0;20171231
DDD;118354673;M;19640101;0001;0;0;20171231
DDD;106946783;V;19780101;0001;0;0;20171231
DDD;118374527;M;19540101;0001;0;0;20171231
DDD;118373303;V;19640101;0001;0;0;20171231
DDD;118370223;V;19540101;0001;0;0;20171231
DDD;118366427;M;19600101;0001;0;0;20171231
DDD;118363980;M;19540101;0001;0;0;20171231
DDD;118339217;V;19600101;0001;0;0;20171231
DDD;118354851;M;19540101;0001;0;0;20171231
DDD;117237115;M;19620101;0001;0;0;20171231
DDD;118354661;V;19620101;0001;0;0;20171231
DDD;118354388;V;19580101;0001;0;0;20171231
DDD;118352891;V;19560101;0001;0;0;20171231
DDD;118352185;V;19620101;0001;0;0;20171231
DDD;118351875;V;19600101;0001;0;0;20171231
DDD;118351350;M;19570101;0001;0;0;20171231
DDD;118362141;M;19550101;0001;0;0;20171231
DDD;11432736;V;19870101;0001;0;0;20171231
DDD;117469991;M;19620101;0001;0;0;20171231
DDD;115686605;M;19580101;0001;0;0;20171231
DDD;115472720;M;19620101;0001;0;0;20171231
DDD;115224105;M;19610101;0001;0;0;20171231
DDD;11519319;M;19880101;0001;0;0;20171231
DDD;114637640;V;19620101;0001;0;0;20171231
DDD;115970216;V;19530101;0001;0;0;20171231
DDD;114482086;M;19550101;0001;0;0;20171231
DDD;115974354;M;19570101;0001;0;0;20171231
DDD;114305796;M;19590101;0001;0;0;20171231
DDD;114301840;M;19600101;0001;0;0;20171231
DDD;114272926;M;19620101;0001;0;0;20171231
DDD;114270429;M;19600101;0001;0;0;20171231
DDD;11415112;M;19570101;0001;0;0;20171231
DDD;11380189;V;19880101;0001;0;0;20171231
DDD;114610849;V;19600101;0001;0;0;20171231
DDD;116199263;M;19620101;0001;0;0;20171231
DDD;117235817;V;19590101;0001;0;0;20171231
DDD;117234887;M;19530101;0001;0;0;20171231
DDD;117111745;V;19600101;0001;0;0;20171231
DDD;117090864;M;19620101;0001;0;0;20171231
DDD;117090042;M;19540101;0001;0;0;20171231
DDD;117016974;V;19870101;0001;0;0;20171231
DDD;115969499;V;19620101;0001;0;0;20171231
DDD;116392282;V;19630101;0001;0;0;20171231
DDD;118375470;V;19540101;0001;0;0;20171231
DDD;11614370;M;19590101;0001;0;0;20171231
DDD;116021152;V;19590101;0001;0;0;20171231
DDD;115986881;V;19600101;0001;0;0;20171231
DDD;115984512;M;19580101;0001;0;0;20171231
DDD;115984087;V;19610101;0001;0;0;20171231
DDD;115982388;M;19640101;0001;0;0;20171231
DDD;117005513;M;19550101;0001;0;0;20171231
DDD;170714847;M;19740101;0001;0;0;20171231
DDD;17130699;V;19590101;0001;0;0;20171231
DDD;171207311;M;19700101;0001;0;0;20171231
DDD;170936508;M;19650101;0001;0;0;20171231
DDD;17090610;V;19600101;0001;0;0;20171231
DDD;17089012;M;19520101;0001;0;0;20171231
DDD;168463106;M;19700101;0001;0;0;20171231
DDD;170801590;V;19760101;0001;0;0;20171231
DDD;171453547;M;19730101;0001;0;0;20171231
DDD;17070210;V;19540101;0001;0;0;20171231
DDD;170581371;V;19650101;0001;0;0;20171231
DDD;170495925;V;19760101;0001;0;0;20171231
DDD;170490754;V;19750101;0001;0;0;20171231
DDD;17047084;V;19600101;0001;0;0;20171231
DDD;170238391;V;19610101;0001;0;0;20171231
DDD;170815919;V;19810101;0001;0;0;20171231
DDD;171875052;M;19660101;0001;0;0;20171231
DDD;172124298;M;19850101;0001;0;0;20171231
DDD;172121479;V;19860101;0001;0;0;20171231
DDD;172110944;V;19850101;0001;0;0;20171231
DDD;172071166;V;19850101;0001;0;0;20171231
DDD;17206881;V;19560101;0001;0;0;20171231
DDD;172029404;M;19860101;0001;0;0;20171231
DDD;171341264;V;19820101;0001;0;0;20171231
DDD;171926522;M;19740101;0001;0;0;20171231
DDD;171396174;V;19710101;0001;0;0;20171231
DDD;171813509;V;19690101;0001;0;0;20171231
DDD;171674533;V;19710101;0001;0;0;20171231
DDD;171609025;M;19740101;0001;0;0;20171231
DDD;171551338;M;19820101;0001;0;0;20171231
DDD;171496925;M;19830101;0001;0;0;20171231
DDD;169951985;V;19700101;0001;0;0;20171231
DDD;171947489;V;19840101;0001;0;0;20171231
DDD;168716244;V;19620101;0001;0;0;20171231
DDD;170094047;M;19850101;0001;0;0;20171231
DDD;169079058;M;19760101;0001;0;0;20171231
DDD;169070443;V;19650101;0001;0;0;20171231
DDD;168959512;V;19680101;0001;0;0;20171231
DDD;168886199;V;19670101;0001;0;0;20171231
DDD;168854971;M;19770101;0001;0;0;20171231
DDD;169147295;V;19670101;0001;0;0;20171231
DDD;168778043;M;19690101;0001;0;0;20171231
DDD;169178346;M;19720101;0001;0;0;20171231
DDD;168684883;M;19640101;0001;0;0;20171231
DDD;168682875;M;19630101;0001;0;0;20171231
DDD;168655962;M;19650101;0001;0;0;20171231
DDD;168574730;M;19630101;0001;0;0;20171231
DDD;168534295;V;19600101;0001;0;0;20171231
DDD;177672151;M;19550101;0001;0;0;20171231
DDD;168831173;M;19790101;0001;0;0;20171231
DDD;169456747;V;19740101;0001;0;0;20171231
DDD;172156299;M;19800101;0001;0;0;20171231
DDD;169747158;M;19700101;0001;0;0;20171231
DDD;169730547;M;19780101;0001;0;0;20171231
DDD;169696223;V;19810101;0001;0;0;20171231
DDD;16961224;V;19590101;0001;0;0;20171231
DDD;169592484;M;19750101;0001;0;0;20171231
DDD;169143550;M;19750101;0001;0;0;20171231
DDD;169517474;V;19750101;0001;0;0;20171231
DDD;170029583;V;19790101;0001;0;0;20171231
DDD;169434923;M;19740101;0001;0;0;20171231
DDD;169370761;M;19670101;0001;0;0;20171231
DDD;169366187;M;19720101;0001;0;0;20171231
DDD;169320302;M;19790101;0001;0;0;20171231
DDD;169316414;M;19700101;0001;0;0;20171231
DDD;169244184;V;19650101;0001;0;0;20171231
DDD;169536311;M;19840101;0001;0;0;20171231
DDD;175877841;V;19830101;0001;0;0;20171231
DDD;175101425;M;19720101;0001;0;0;20171231
DDD;176473104;V;19800101;0001;0;0;20171231
DDD;176346016;V;19750101;0001;0;0;20171231
DDD;176327750;M;19680101;0001;0;0;20171231
DDD;176233069;M;19730101;0001;0;0;20171231
DDD;176196328;M;19820101;0001;0;0;20171231
DDD;176495228;V;19740101;0001;0;0;20171231
DDD;175896658;M;19600101;0001;0;0;20171231
DDD;176558896;M;19800101;0001;0;0;20171231
DDD;175751808;V;19730101;0001;0;0;20171231
DDD;175520166;V;19810101;0001;0;0;20171231
DDD;175493509;V;19840101;0001;0;0;20171231
DDD;175277065;M;19790101;0001;0;0;20171231
DDD;175272547;V;19760101;0001;0;0;20171231
DDD;172124877;V;19830101;0001;0;0;20171231
DDD;176155429;V;19840101;0001;0;0;20171231
DDD;176819604;V;19790101;0001;0;0;20171231
DDD;162313833;V;19800101;0001;0;0;20171231
DDD;177356893;V;19800101;0001;0;0;20171231
DDD;177319397;M;19790101;0001;0;0;20171231
DDD;177311837;V;19590101;0001;0;0;20171231
DDD;177244749;M;19750101;0001;0;0;20171231
DDD;177229475;V;19610101;0001;0;0;20171231
DDD;176485574;M;19810101;0001;0;0;20171231
DDD;176859438;V;19650101;0001;0;0;20171231
DDD;175094474;V;19690101;0001;0;0;20171231
DDD;176812867;V;19820101;0001;0;0;20171231
DDD;176812507;V;19820101;0001;0;0;20171231
DDD;176812057;M;19820101;0001;0;0;20171231
DDD;176673324;V;19760101;0001;0;0;20171231
DDD;176580571;M;19690101;0001;0;0;20171231
DDD;176568699;V;19600101;0001;0;0;20171231
DDD;177084485;V;19570101;0001;0;0;20171231
DDD;172785588;M;19680101;0001;0;0;20171231
DDD;175192881;M;19810101;0001;0;0;20171231
DDD;173136862;V;19670101;0001;0;0;20171231
DDD;173047323;M;19760101;0001;0;0;20171231
DDD;17303375;V;19560101;0001;0;0;20171231
DDD;172982906;V;19840101;0001;0;0;20171231
DDD;172952968;V;19820101;0001;0;0;20171231
DDD;173390783;M;19840101;0001;0;0;20171231
DDD;172933006;V;19800101;0001;0;0;20171231
DDD;173420235;V;19720101;0001;0;0;20171231
DDD;172739893;V;19700101;0001;0;0;20171231
DDD;17263968;M;19600101;0001;0;0;20171231
DDD;172573585;M;19750101;0001;0;0;20171231
DDD;17234195;V;19550101;0001;0;0;20171231
DDD;172214105;M;19750101;0001;0;0;20171231
DDD;168447580;V;19550101;0001;0;0;20171231
DDD;172950222;M;19620101;0001;0;0;20171231
DDD;174097468;V;19730101;0001;0;0;20171231
DDD;175057763;V;19850101;0001;0;0;20171231
DDD;175033048;M;19760101;0001;0;0;20171231
DDD;175031294;V;19780101;0001;0;0;20171231
DDD;174399174;M;19780101;0001;0;0;20171231
DDD;174376120;M;19720101;0001;0;0;20171231
DDD;174341403;V;19800101;0001;0;0;20171231
DDD;173316596;V;19770101;0001;0;0;20171231
DDD;174179703;V;19850101;0001;0;0;20171231
DDD;172150115;V;19790101;0001;0;0;20171231
DDD;174027235;V;19660101;0001;0;0;20171231
DDD;173991287;M;19750101;0001;0;0;20171231
DDD;173866753;V;19770101;0001;0;0;20171231
DDD;17361739;V;19600101;0001;0;0;20171231
DDD;173575242;V;19840101;0001;0;0;20171231
DDD;173436395;V;19840101;0001;0;0;20171231
DDD;174217589;M;19860101;0001;0;0;20171231
DDD;166548521;V;19840101;0001;0;0;20171231
DDD;166587862;V;19700101;0001;0;0;20171231
DDD;166583223;M;19770101;0001;0;0;20171231
DDD;166568149;V;19730101;0001;0;0;20171231
DDD;166566177;M;19710101;0001;0;0;20171231
DDD;166558113;V;19750101;0001;0;0;20171231
DDD;168507473;M;19600101;0001;0;0;20171231
DDD;166556754;V;19670101;0001;0;0;20171231
DDD;166606175;M;19710101;0001;0;0;20171231
DDD;166545781;M;19720101;0001;0;0;20171231
DDD;166544321;V;19750101;0001;0;0;20171231
DDD;166538206;V;19680101;0001;0;0;20171231
DDD;166534176;V;19800101;0001;0;0;20171231
DDD;166528832;M;19660101;0001;0;0;20171231
DDD;166528735;M;19700101;0001;0;0;20171231
DDD;166558052;M;19780101;0001;0;0;20171231
DDD;166640158;M;19690101;0001;0;0;20171231
DDD;166704805;V;19700101;0001;0;0;20171231
DDD;166704160;M;19690101;0001;0;0;20171231
DDD;166696717;V;19780101;0001;0;0;20171231
DDD;166696552;V;19640101;0001;0;0;20171231
DDD;166674077;V;19840101;0001;0;0;20171231
DDD;166659883;V;19690101;0001;0;0;20171231
DDD;166589487;V;19750101;0001;0;0;20171231
DDD;166641691;M;19740101;0001;0;0;20171231
DDD;166601371;M;19700101;0001;0;0;20171231
DDD;166638303;V;19760101;0001;0;0;20171231
DDD;166638224;V;19720101;0001;0;0;20171231
DDD;166633719;V;19660101;0001;0;0;20171231
DDD;166623634;M;19790101;0001;0;0;20171231
DDD;166619722;V;19720101;0001;0;0;20171231
DDD;166518322;M;19780101;0001;0;0;20171231
DDD;166649234;M;19720101;0001;0;0;20171231
DDD;165590275;V;19850101;0001;0;0;20171231
DDD;166527902;V;19720101;0001;0;0;20171231
DDD;166045809;V;19770101;0001;0;0;20171231
DDD;165925454;M;19700101;0001;0;0;20171231
DDD;16580825;M;19870101;0001;0;0;20171231
DDD;165805759;V;19690101;0001;0;0;20171231
DDD;165720711;V;19630101;0001;0;0;20171231
DDD;166123643;M;19760101;0001;0;0;20171231
DDD;165617833;V;19870101;0001;0;0;20171231
DDD;166123882;V;19750101;0001;0;0;20171231
DDD;165455645;M;19720101;0001;0;0;20171231
DDD;165441214;M;19820101;0001;0;0;20171231
DDD;165415179;V;19760101;0001;0;0;20171231
DDD;165391625;M;19690101;0001;0;0;20171231
DDD;165346424;V;19840101;0001;0;0;20171231
DDD;165339657;V;19620101;0001;0;0;20171231
DDD;165719824;V;19790101;0001;0;0;20171231
DDD;166447109;V;19790101;0001;0;0;20171231
DDD;166724445;V;19720101;0001;0;0;20171231
DDD;166505382;V;19750101;0001;0;0;20171231
DDD;166496831;M;19850101;0001;0;0;20171231
DDD;166487727;V;19670101;0001;0;0;20171231
DDD;166484829;M;19600101;0001;0;0;20171231
DDD;166482370;V;19700101;0001;0;0;20171231
DDD;166093621;M;19690101;0001;0;0;20171231
DDD;166448126;M;19640101;0001;0;0;20171231
DDD;166524766;M;19630101;0001;0;0;20171231
DDD;166437535;V;19640101;0001;0;0;20171231
DDD;166402192;V;19820101;0001;0;0;20171231
DDD;166391042;V;19780101;0001;0;0;20171231
DDD;166367733;V;19650101;0001;0;0;20171231
DDD;166356840;V;19780101;0001;0;0;20171231
DDD;166247625;V;19800101;0001;0;0;20171231
DDD;166451155;M;19630101;0001;0;0;20171231
DDD;167952961;V;19730101;0001;0;0;20171231
DDD;167909975;M;19770101;0001;0;0;20171231
DDD;168112619;V;19810101;0001;0;0;20171231
DDD;168106710;M;19740101;0001;0;0;20171231
DDD;168046403;M;19660101;0001;0;0;20171231
DDD;168041108;M;19710101;0001;0;0;20171231
DDD;168034711;V;19780101;0001;0;0;20171231
DDD;168116551;M;19620101;0001;0;0;20171231
DDD;167974767;V;19690101;0001;0;0;20171231
DDD;168123635;V;19560101;0001;0;0;20171231
DDD;167949213;V;19710101;0001;0;0;20171231
DDD;167945262;V;19810101;0001;0;0;20171231
DDD;167943984;V;19820101;0001;0;0;20171231
DDD;167939536;M;19780101;0001;0;0;20171231
DDD;167914357;V;19700101;0001;0;0;20171231
DDD;166711987;M;19620101;0001;0;0;20171231
DDD;167990487;V;19810101;0001;0;0;20171231
DDD;168299895;V;19640101;0001;0;0;20171231
DDD;168445992;V;19710101;0001;0;0;20171231
DDD;168445249;V;19720101;0001;0;0;20171231
DDD;168423984;V;19750101;0001;0;0;20171231
DDD;168363123;V;19730101;0001;0;0;20171231
DDD;168361425;V;19850101;0001;0;0;20171231
DDD;168352812;V;19860101;0001;0;0;20171231
DDD;168113222;V;19700101;0001;0;0;20171231
DDD;168308964;M;19750101;0001;0;0;20171231
DDD;167909294;V;19630101;0001;0;0;20171231
DDD;168274272;V;19570101;0001;0;0;20171231
DDD;168269429;M;19750101;0001;0;0;20171231
DDD;168248146;M;19650101;0001;0;0;20171231
DDD;168245078;V;19690101;0001;0;0;20171231
DDD;168232869;V;19780101;0001;0;0;20171231
DDD;168219723;M;19600101;0001;0;0;20171231
DDD;168320112;M;19840101;0001;0;0;20171231
DDD;166775592;V;19690101;0001;0;0;20171231
DDD;167911904;M;19760101;0001;0;0;20171231
DDD;166892414;V;19870101;0001;0;0;20171231
DDD;166872057;M;19840101;0001;0;0;20171231
DDD;166844037;M;19610101;0001;0;0;20171231
DDD;166804732;M;19760101;0001;0;0;20171231
DDD;166793102;M;19810101;0001;0;0;20171231
DDD;166901458;M;19870101;0001;0;0;20171231
DDD;166784296;V;19650101;0001;0;0;20171231
DDD;166902590;M;19870101;0001;0;0;20171231
DDD;166767249;V;19820101;0001;0;0;20171231
DDD;166750675;M;19680101;0001;0;0;20171231
DDD;166733233;V;19670101;0001;0;0;20171231
DDD;166733148;M;19710101;0001;0;0;20171231
DDD;166732618;V;19680101;0001;0;0;20171231
DDD;177851818;V;19790101;0001;0;0;20171231
DDD;166785531;V;19770101;0001;0;0;20171231
DDD;167852649;V;19860101;0001;0;0;20171231
DDD;167907012;M;19800101;0001;0;0;20171231
DDD;167905843;V;19750101;0001;0;0;20171231
DDD;167891430;M;19600101;0001;0;0;20171231
DDD;167885162;V;19700101;0001;0;0;20171231
DDD;167884529;M;19730101;0001;0;0;20171231
DDD;167884067;V;19640101;0001;0;0;20171231
DDD;166894966;M;19870101;0001;0;0;20171231
DDD;167872205;V;19790101;0001;0;0;20171231
DDD;166716716;M;19680101;0001;0;0;20171231
DDD;167827625;V;19870101;0001;0;0;20171231
DDD;167768650;V;19760101;0001;0;0;20171231
DDD;167687662;V;19820101;0001;0;0;20171231
DDD;167403192;V;19790101;0001;0;0;20171231
DDD;166910447;V;19860101;0001;0;0;20171231
DDD;166904830;V;19860101;0001;0;0;20171231
DDD;167881924;V;19720101;0001;0;0;20171231
DDD;200728209;V;19900101;0001;0;0;20171231
DDD;200796872;M;19900101;0001;0;0;20171231
DDD;200783208;M;19900101;0001;0;0;20171231
DDD;200755188;V;19900101;0001;0;0;20171231
DDD;200750153;V;19890101;0001;0;0;20171231
DDD;200745000;M;19900101;0001;0;0;20171231
DDD;198540424;V;19860101;0001;0;0;20171231
DDD;200736023;M;19900101;0001;0;0;20171231
DDD;200805124;M;19900101;0001;0;0;20171231
DDD;200723625;M;19890101;0001;0;0;20171231
DDD;200720210;V;19900101;0001;0;0;20171231
DDD;200711354;M;19900101;0001;0;0;20171231
DDD;200628330;M;19900101;0001;0;0;20171231
DDD;200612103;V;19890101;0001;0;0;20171231
DDD;200514495;V;19900101;0001;0;0;20171231
DDD;200742686;M;19900101;0001;0;0;20171231
DDD;201162263;M;19890101;0001;0;0;20171231
DDD;201603950;V;19900101;0001;0;0;20171231
DDD;201565486;M;19900101;0001;0;0;20171231
DDD;201514192;M;19900101;0001;0;0;20171231
DDD;201425621;V;19900101;0001;0;0;20171231
DDD;201411325;V;19900101;0001;0;0;20171231
DDD;201409476;V;19900101;0001;0;0;20171231
DDD;200800455;V;19900101;0001;0;0;20171231
DDD;201315427;V;19890101;0001;0;0;20171231
DDD;200803877;M;19900101;0001;0;0;20171231
DDD;201125735;M;19890101;0001;0;0;20171231
DDD;201072878;V;19890101;0001;0;0;20171231
DDD;200963326;M;19890101;0001;0;0;20171231
DDD;200892501;V;19890101;0001;0;0;20171231
DDD;200875023;V;19900101;0001;0;0;20171231
DDD;200361830;V;19890101;0001;0;0;20171231
DDD;201360243;V;19890101;0001;0;0;20171231
DDD;198917380;V;19860101;0001;0;0;20171231
DDD;200496852;V;19900101;0001;0;0;20171231
DDD;199359263;V;19860101;0001;0;0;20171231
DDD;199314408;M;19870101;0001;0;0;20171231
DDD;199267918;V;19870101;0001;0;0;20171231
DDD;199267004;V;19870101;0001;0;0;20171231
DDD;199205230;M;19890101;0001;0;0;20171231
DDD;199448991;V;19870101;0001;0;0;20171231
DDD;199173527;M;19880101;0001;0;0;20171231
DDD;199468113;M;19860101;0001;0;0;20171231
DDD;198892086;M;19880101;0001;0;0;20171231
DDD;198878064;M;19860101;0001;0;0;20171231
DDD;198736977;M;19870101;0001;0;0;20171231
DDD;198592376;M;19850101;0001;0;0;20171231
DDD;198586193;V;19860101;0001;0;0;20171231
DDD;177538550;M;19700101;0001;0;0;20171231
DDD;199197768;V;19880101;0001;0;0;20171231
DDD;200020704;M;19890101;0001;0;0;20171231
DDD;201681316;V;19890101;0001;0;0;20171231
DDD;200324165;V;19890101;0001;0;0;20171231
DDD;200268532;V;19890101;0001;0;0;20171231
DDD;200165202;M;19900101;0001;0;0;20171231
DDD;200089929;V;19900101;0001;0;0;20171231
DDD;200064629;M;19890101;0001;0;0;20171231
DDD;199425752;V;19890101;0001;0;0;20171231
DDD;200030285;M;19890101;0001;0;0;20171231
DDD;200472020;M;19900101;0001;0;0;20171231
DDD;200016756;M;19900101;0001;0;0;20171231
DDD;199921027;M;19870101;0001;0;0;20171231
DDD;199906712;M;19860101;0001;0;0;20171231
DDD;199739163;M;19860101;0001;0;0;20171231
DDD;199699846;M;19820101;0001;0;0;20171231
DDD;199654650;V;19870101;0001;0;0;20171231
DDD;200054131;V;19900101;0001;0;0;20171231
DDD;204364649;M;19900101;0001;0;0;20171231
DDD;204136677;V;19900101;0001;0;0;20171231
DDD;204616364;V;19900101;0001;0;0;20171231
DDD;204572750;V;19900101;0001;0;0;20171231
DDD;20457162;M;19880101;0001;0;0;20171231
DDD;204524640;M;19900101;0001;0;0;20171231
DDD;204502523;V;19900101;0001;0;0;20171231
DDD;204767002;M;19910101;0001;0;0;20171231
DDD;204441895;M;19910101;0001;0;0;20171231
DDD;204868414;M;19900101;0001;0;0;20171231
DDD;204345314;M;19900101;0001;0;0;20171231
DDD;204339004;M;19900101;0001;0;0;20171231
DDD;204296279;M;19910101;0001;0;0;20171231
DDD;204296267;V;19900101;0001;0;0;20171231
DDD;204238613;M;19900101;0001;0;0;20171231
DDD;201612524;V;19900101;0001;0;0;20171231
DDD;204499451;V;19910101;0001;0;0;20171231
DDD;205172014;M;19910101;0001;0;0;20171231
DDD;205410906;V;19840101;0001;0;0;20171231
DDD;205404302;M;19900101;0001;0;0;20171231
DDD;205395368;V;19910101;0001;0;0;20171231
DDD;205359455;V;19910101;0001;0;0;20171231
DDD;205350988;M;19910101;0001;0;0;20171231
DDD;205284503;M;19910101;0001;0;0;20171231
DDD;204680517;V;19910101;0001;0;0;20171231
DDD;205208216;M;19900101;0001;0;0;20171231
DDD;204053643;V;19900101;0001;0;0;20171231
DDD;205169878;V;19910101;0001;0;0;20171231
DDD;205071161;M;19910101;0001;0;0;20171231
DDD;205043628;M;19910101;0001;0;0;20171231
DDD;204961353;V;19900101;0001;0;0;20171231
DDD;204959997;M;19900101;0001;0;0;20171231
DDD;204920826;M;19910101;0001;0;0;20171231
DDD;205269247;M;19910101;0001;0;0;20171231
DDD;202639410;M;19900101;0001;0;0;20171231
DDD;204213294;M;19900101;0001;0;0;20171231
DDD;203065158;M;19900101;0001;0;0;20171231
DDD;203060634;V;19900101;0001;0;0;20171231
DDD;203059753;V;19900101;0001;0;0;20171231
DDD;203059195;M;19900101;0001;0;0;20171231
DDD;203049821;V;19900101;0001;0;0;20171231
DDD;203130485;M;19900101;0001;0;0;20171231
DDD;202934760;V;19900101;0001;0;0;20171231
DDD;203151695;M;19900101;0001;0;0;20171231
DDD;202615624;V;19900101;0001;0;0;20171231
DDD;202614535;M;19900101;0001;0;0;20171231
DDD;202581396;V;19900101;0001;0;0;20171231
